,Record ID,SchoolName,City,State,Borough,ZipCode,LastInspection,Permittee,InspectionDate,PTET,Site Type,Level,Code,ViolationDescription,LATITUDE,LONGITUDE,COUNCILDISTRICT,BIN,Address,2021-2022 Segment Enrollment,Public Status
70,50074725,MARYMOUNT SCHOOL OF NEW YORK,New York,NY,Manhattan,10028.0,11/30/2022,MARYMOUNT SCHOOL OF NEW YORK,4/11/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),G,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.78000933,-73.96150877,4,1046797.0,1026 5 AVENUE,49856,Private
71,40865275,BIRCH WATHEN LENOX SCHOOL,,NY,Manhattan,10075.0,1/4/2023,"CATER TO YOU, INC",5/10/2021,2529,FSE (Private School Cafeteria - For Profit),,,,40.77274265,-73.95776538,4,1044089.0,210 EAST   77 STREET,49856,Private
72,40541327,"P.S. 041 CROCHERON, P.S. Q993",BAYSIDE,NY,Queens,11361.0,1/25/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,1/25/2023,2530,FSE (Public School Cafeteria),G,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,40.76959304,-73.77086128,19,4135975.0,21443 35 AVENUE,263898,Public
73,40563367,"P.S. 048 P.O. MICHAEL J. BUCZEK, P138M AT M048",New York,NY,Manhattan,10033.0,3/6/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,11/9/2020,2530,FSE (Public School Cafeteria),,,,40.85345991,-73.93404775,10,1076752.0,4360 BROADWAY,152463,Public
74,40540816,J.H.S. 217 ROBERT A. VAN WYCK,JAMAICA,NY,Queens,11435.0,2/3/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,2/3/2023,2530,FSE (Public School Cafeteria),G,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.71002204,-73.81250782,24,4208124.0,8505 144 STREET,263898,Public
75,40541484,P.S. 130 HERNANDO DE SOTO,New York,NY,Manhattan,10013.0,1/25/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,3/29/2022,2530,FSE (Public School Cafeteria),,,,40.71889544,-73.99843796,1,1003086.0,143 BAXTER STREET,152463,Public
76,41453915,WILLIAM SPYROPOULOS SCHOOL,FLUSHING,NY,Queens,11358.0,10/31/2022,NICHOLAS GREEK ST.,2/8/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),A,18G,"Manufacture of frozen dessert not authorized on Food Service Establishment permit. Milk or milk product undated, improperly dated or expired.",40.75790336,-73.78519573,19,4124560.0,19610 NORTHERN BOULEVARD,39686,Private
77,40737412,ZICHRON YEHUDA - BAIS SIMCHA,Brooklyn,NY,Brooklyn,11219.0,2/14/2023,ZICHRON YEHUDA-BAIS SIMCHA,2/14/2023,2533,FSE (Private School Cafeteria - Not-For-Profit),G,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,40.63273963,-74.00342627,38,3258938.0,1051 59 STREET,116725,Private
78,40544067,P.S. 110 FLORENCE NIGHTINGALE,New York,NY,Manhattan,10002.0,2/28/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,2/28/2023,2530,FSE (Public School Cafeteria),G,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",40.71590738,-73.97989278,1,1004066.0,285 DELANCY STREET,152463,Public
79,40540499,I.S. 072 ROCCO LAURIE,,NY,Staten Island,10314.0,11/1/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,11/1/2022,2530,FSE (Public School Cafeteria),C,04L,Evidence of mice or live mice in establishment's food or non-food areas.,40.59299732,-74.15898712,51,5037524.0,33 FERNDALE AVENUE,61797,Public
80,41100401,SOUTH BROOKLYN COMMUNITY HIGH SCHOOL,Brooklyn,NY,Brooklyn,11231.0,9/13/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,4/22/2021,2530,FSE (Public School Cafeteria),,,,40.67796177,-74.01436337,38,3398190.0,173 CONOVER STREET,260855,Public
81,40540718,P.S. 146 HOWARD BEACH,HOWARD BEACH,NY,Queens,11414.0,2/10/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,1/6/2021,2530,FSE (Public School Cafeteria),G,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.65986568,-73.83506801,32,4295163.0,9801 159 AVENUE,263898,Public
82,40542965,"P.S. 214, EMOLIOR ACADEMY",Bronx,NY,Bronx,10460.0,3/7/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,2/1/2023,2530,FSE (Public School Cafeteria),G,08A,"Establishment is not free of harborage or conditions conducive to rodents, insects or other pests.",40.83955838,-73.88035672,17,2094603.0,1970 WEST FARMS ROAD,168582,Public
83,40735945,YESHIVA TIFERES BUNIM,Brooklyn,NY,Brooklyn,11219.0,11/29/2022,TIFERES BUNIM YESHIVA,2/16/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),A,20D,"“Choking first aid” poster not posted. “Alcohol and pregnancy” warning sign not posted. Resuscitation equipment: exhaled air resuscitation masks (adult & pediatric), latex gloves, sign not posted.",40.6332528,-73.99396885,44,3138706.0,5202 13 AVENUE,116725,Private
84,40563362,P.S. 084 STEINWAY,ASTORIA,NY,Queens,11105.0,11/30/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,3/16/2022,2530,FSE (Public School Cafeteria),,,,40.77150451,-73.90632955,22,4015334.0,2245 41 STREET,263898,Public
85,40735684,BAIS BROCHO OF KARLIN STOLIN,Brooklyn,NY,Brooklyn,11219.0,2/14/2023,BAIS BROCHO OF KARLIN STOLIN,3/31/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),G,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.64223379,-73.99538414,38,3136036.0,4314 10 AVENUE,116725,Private
86,40542974,"P.S. 178 - DR. SELMAN WAKSMAN, P.S. X596",Bronx,NY,Bronx,10475.0,2/27/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,2/27/2023,2530,FSE (Public School Cafeteria),,,,40.87588752,-73.83386113,12,2116161.0,850 BAYCHESTER AVENUE,168582,Public
87,50120245,NEIGHBORHOOD CHARTER SCHOOL HARLEM,New York,NY,Manhattan,10031.0,12/14/2022,NEIGHBORHOOD CHARTER SCHOOL OF HARLEM,6/17/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),AV,18A,"Current valid permit, registration or other authorization to operate establishment not available.",40.82432226,-73.94543672,9,1085780.0,421 WEST  145 STREET,49856,Private
88,40542461,"J.H.S. 291 ROLAND HAYES, MATH, ENGIN.& SCIENCE ACADEMY CHS, BUSHWICK COMMUNITY HIGH SCHOOL",Brooklyn,NY,Brooklyn,11221.0,3/8/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,7/26/2022,2530,FSE (Public School Cafeteria),,,,40.69535509,-73.91514234,37,3076460.0,231 PALMETTO STREET,260855,Public
89,41378109,LEARNERS AND LEADERS,Ridgewood,NY,Queens,11385.0,11/10/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,3/31/2022,2530,FSE (Public School Cafeteria),,,,40.70702015,-73.91484249,34,4538307.0,384 SENECA AVENUE,263898,Public
90,50082275,GRACE CHURCH SCHOOL,New York,NY,Manhattan,10003.0,10/17/2022,CATER TO YOU INC.,2/9/2022,2529,FSE (Private School Cafeteria - For Profit),,,,40.72869392,-73.9910918,2,1082213.0,46 COOPER SQUARE,49856,Private
91,50045102,RE-START @ CARES @ ROOSEVELT HOSPITAL CENTER ANTENUCCI,New York,NY,Manhattan,10025.0,11/1/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,2/18/2022,2530,FSE (Public School Cafeteria),,,,40.80488466,-73.96049738,7,1056037.0,411 WEST  114 STREET,152463,Public
92,50123399,KIPP FREEDOM ELEMENTARY,Bronx,NY,Bronx,10453.0,1/19/2023,KIPP NYC PUBLIC CHARTER SCHOOLS,5/12/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),AV,18A,"Current valid permit, registration or other authorization to operate establishment not available.",40.85783597,-73.90420114,14,2014062.0,2246 JEROME AVENUE,23954,Private
93,50038663,YESHIVA LKTI PRIMARY,JAMAICA,NY,Queens,11427.0,12/8/2022,YESHIVA RABBI LEIB KOVNER TIFERETH ISRAEL INC.,12/8/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),C,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",40.73281125,-73.76053874,23,4446230.0,8011 210TH ST,39686,Private
94,40741003,AHI EZER YESHIVA,Brooklyn,NY,Brooklyn,11235.0,2/14/2023,AHI EZER YESHIVA,6/16/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),C,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",40.59024241,-73.9653163,48,3195384.0,2433 OCEAN PARKWAY,116725,Private
95,40541043,FLUSHING HIGH SCHOOL,FLUSHING,NY,Queens,11354.0,2/28/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,1/19/2021,2530,FSE (Public School Cafeteria),G,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.76515838,-73.82788949,20,4113172.0,3501 UNION STREET,263898,Public
96,41081462,P.S. Q233,JAMAICA,NY,Queens,11436.0,2/6/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,2/6/2023,2530,FSE (Public School Cafeteria),,,,40.68330194,-73.80129062,28,4259200.0,11443 142 STREET,263898,Public
97,40541488,"PACE HIGH SCHOOL, M.S. 131, EMMA LAZARUS HIGH SCHOOL",New York,NY,Manhattan,10002.0,1/20/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,8/2/2021,2530,FSE (Public School Cafeteria),,,,40.71654572,-73.99309191,1,1082489.0,100 HESTER STREET,152463,Public
98,50102105,THE RICHMOND PRE-K CENTER AT 2530 VICTORY BOULEVARD,,NY,Staten Island,10314.0,1/31/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,4/27/2021,2530,FSE (Public School Cafeteria),,,,40.60994752,-74.14791677,50,5035399.0,2530 VICTORY BOULEVARD,61797,Public
99,50098361,YESHIVA OF FAR ROCKAWAY,Far Rockaway,NY,Queens,11691.0,11/28/2022,Y & Y CATERERS INC,3/7/2022,2529,FSE (Private School Cafeteria - For Profit),G,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.60020984,-73.74372024,31,4298658.0,802 HICKSVILLE ROAD,39686,Private
100,40541493,P.S. 133 FRED R MOORE ACADEMT,New York,NY,Manhattan,10037.0,10/3/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,10/3/2022,2530,FSE (Public School Cafeteria),G,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.8096653,-73.93987119,9,1054276.0,2121 FIFTH AVENUE,152463,Public
101,40543723,"P.S. 066 SCHOOL OF HIGHER EXPECTATIONS, FANNIE LOU HAMER MIDDLE SCHOOL",Bronx,NY,Bronx,10460.0,12/15/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,12/11/2020,2530,FSE (Public School Cafeteria),,,,40.83115806,-73.88709317,17,2010916.0,1001 JENNINGS STREET,168582,Public
102,40542496,I.S. 318 EUGENIO MARIA DE HOSTOS,Brooklyn,NY,Brooklyn,11206.0,2/8/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,2/10/2021,2530,FSE (Public School Cafeteria),G,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.70249229,-73.94886931,33,3061328.0,101 WALTON STREET,260855,Public
103,40541007,JOHN BOWNE HIGH SCHOOL,FLUSHING,NY,Queens,11367.0,3/14/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,3/14/2023,2530,FSE (Public School Cafeteria),G,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,40.7381317,-73.82494283,24,4439900.0,6325 MAIN STREET,263898,Public
104,50113741,KIPP,New York,NY,Manhattan,10027.0,1/5/2023,KIPP NYC PUBLIC CHARTER SCHOOLS,1/5/2023,2533,FSE (Private School Cafeteria - Not-For-Profit),AV,18-01,"Current valid permit, registration or other authorization to operate a Food Service Establishment (FSE) or Non-retail Food Processing Establishment (NRFP) not available.",40.8109095,-73.96085865,7,1059649.0,533 WEST  121 STREET,49856,Private
105,40542481,ACADEMY OF ARTS AND LETTERS,Brooklyn,NY,Brooklyn,11216.0,10/31/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,2/3/2022,2530,FSE (Public School Cafeteria),G,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.68606863,-73.94522937,36,3051458.0,344 MONROE STREET,260855,Public
106,40542898,"P.S. 327 DR. ROSE B. ENGLISH, P.S. K396",Brooklyn,NY,Brooklyn,11212.0,3/13/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,8/11/2021,2530,FSE (Public School Cafeteria),G,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.66846791,-73.91235055,41,3081032.0,111 BRISTOL STREET,260855,Public
107,50005680,TALMUD TORAH OHEL YOCHANON,Brooklyn,NY,Brooklyn,11218.0,3/16/2023,TALMUD TORAH OHEL YOCHANAN,7/12/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),G,10B,Anti-siphonage or back-flow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly. Condensation or liquid waste improperly disposed of.,40.64075896,-73.98499249,39,3328346.0,1325 38 STREET,116725,Private
108,40540718,P.S. 146 HOWARD BEACH,HOWARD BEACH,NY,Queens,11414.0,2/10/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,3/29/2022,2530,FSE (Public School Cafeteria),G,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.65986568,-73.83506801,32,4295163.0,9801 159 AVENUE,263898,Public
109,50094670,STOREFRONT ACADEMY CHARTER SCHOOL HARLEM,New York,NY,Manhattan,10035.0,12/9/2022,STOREFRONT ACADEMY CHARTER SCHOOL,5/11/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),,,,40.80794062,-73.93802325,9,1054214.0,70 EAST  129 STREET,49856,Private
110,40542755,BROOKLYN TECHNICAL HIGH SCHOOL,Brooklyn,NY,Brooklyn,11217.0,3/9/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,1/27/2022,2530,FSE (Public School Cafeteria),,,,40.68882691,-73.97690452,35,3058752.0,29 FORT GREEN PLACE,260855,Public
111,41384471,"IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368), P.S. X721 - STEPHEN MCSWEENEY SCHOOL",Bronx,NY,Bronx,10463.0,2/28/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,2/28/2023,2530,FSE (Public School Cafeteria),,,,40.87936199,-73.90989449,11,2112838.0,2975 TIBBET AVENUE,168582,Public
112,50132144,LEARNING THROUGH PLAY PRE-K CENTER AT 433 EAST 162 STREET,Bronx,NY,Bronx,10451.0,3/10/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,3/10/2023,2530,FSE (Public School Cafeteria),C,04A,Food Protection Certificate (FPC) not held by manager or supervisor of food operations.,40.82447205,-73.91246946,17,2129268.0,443 EAST  162 STREET,168582,Public
113,40540599,I.S. 027 ANNING S. PRALL,,NY,Staten Island,10310.0,3/7/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,4/20/2021,2530,FSE (Public School Cafeteria),,,,40.62816201,-74.11699684,49,5008403.0,11 CLOVE LAKE PLACE,61797,Public
114,50087413,EMBER CHARTER MIDDLE SCHOOL,Brooklyn,NY,Brooklyn,11233.0,1/11/2023,"EMBER CHARTER SCHOOL FOR MINDFUL EDUCATION, INNOVATION & TRANSFORMATION",1/11/2023,2533,FSE (Private School Cafeteria - Not-For-Profit),,,,40.68323372,-73.93081312,36,3046876.0,500 MACON STREET,116725,Private
115,40735695,YESHIVA TORAH TEMIMAH,Brooklyn,NY,Brooklyn,11218.0,1/10/2023,YESHIVA & MESIVTA TORAH TEMIMAH INC,3/1/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),G,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.63486633,-73.97248446,39,3127249.0,555 OCEAN PARKWAY,116725,Private
116,50071642,BISHOP LOUGHLIN MEMORIAL HIGH SCHOOL,Brooklyn,NY,Brooklyn,11238.0,11/7/2022,SLA MANAGEMENT LLC,10/19/2022,2529,FSE (Private School Cafeteria - For Profit),C,06C,"Food, supplies, and equipment not protected from potential source of contamination during storage, preparation, transportation, display or service.",40.68681328,-73.96958556,35,3059492.0,357 CLERMONT AVENUE,116725,Private
117,40541746,"P.S. 173, HARBOR HEIGHTS",New York,NY,Manhattan,10033.0,9/15/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,1/14/2022,2530,FSE (Public School Cafeteria),,,,40.84546252,-73.94046761,10,1063503.0,306 FORT WASHINGTON AVENUE,152463,Public
118,41204697,BNOS SPINKA SCHOOL,Brooklyn,NY,Brooklyn,11206.0,1/19/2023,SPINKA BNOS,5/12/2022,2533,FSE (Private School Cafeteria - Not-For-Profit),G,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,40.69991496,-73.95548553,33,3335371.0,127 WALLABOUT STREET,116725,Private
119,50082723,PS 583,Bronx,NY,Bronx,10472.0,1/18/2023,NEW YORK CITY DEPARTMENT OF EDUCATION,1/13/2022,2530,FSE (Public School Cafeteria),,,,40.82702214,-73.86003243,18,2129248.0,1028 WHITE PLAINS ROAD,168582,Public
120,41319658,"CORNERSTONE ACADEMY FOR SOCIAL ACTION, P723X @ P701X, CORNERSTONE ACADEMY FOR SOCIAL ACTION MIDDLE S",Bronx,NY,Bronx,10475.0,7/29/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,7/29/2022,2530,FSE (Public School Cafeteria),,,,40.88301871,-73.83036423,12,2124548.0,3441 STEENWICK AVENUE,168582,Public
121,40564266,"BROOKLYN STUDIO SECONDARY SCHOOL, P.S. K771",Brooklyn,NY,Brooklyn,11214.0,12/20/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,5/3/2022,2530,FSE (Public School Cafeteria),C,04M,Live roaches present in facility's food and/or non-food areas.,40.60487175,-73.99440358,47,3165232.0,8310 21 AVENUE,260855,Public
122,40563093,"RIVERDALE AVENUE COMMUNITY SCHOOL, RIVERDALE AVENUE MIDDLE SCHOOL",Brooklyn,NY,Brooklyn,11212.0,10/7/2022,NEW YORK CITY DEPARTMENT OF EDUCATION,10/7/2022,2530,FSE (Public School Cafeteria),G,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",40.66019634,-73.91393294,42,3082253.0,76 RIVERDALE AVENUE,260855,Public
